id,"text",timeStamp,location,followers,friends,statuses
5754,"RT @JB17Official: Finallllleeeeee!!! #Team #Selfie #Final #WorldCup2014 #ProudOfMyTeam #JB17 #BRAGER http://t.co/j773XmjMwU",172,172,909,247,7299
39689,"RT @kobebryant: Game time #MessiMamba #turkishairlines #selfiewar",173,173,271,359,6473
37990,"#ThrowbackThursday one of our very first press photos. Pre-curser to the #selfie LoL http://t.co/r8gxZyb0Is",174,1,28432,5660,4837
39299,"#interns #photobombing #marketing #makelifemorefun #shindigz #selfie http://t.co/nfRECG1v6g http://t.co/7bBkg1Jcjm",175,175,22160,14941,13088
37885,"RT @KylieJenner: Just posted a #selfie on @shots http://t.co/KWuQKkCaSk http://t.co/CB0jxLFmmT",176,176,185,99,9513
39040,"#selfie #selfiedaily #thisishappening #party #mark http://t.co/RS23TY0HEc",177,7,683,953,22827
38702,"Thanks Vedett #promostunt #selfieonabottle #vedett #ipa #pelotondeparis http://t.co/sezJCtkimH",178,178,256,742,1631
38171,"London Selfie! ;) #bigben #london #selfie #werq http://t.co/oc5YURF4Ic",179,31,12112,166,7619
38137,"#selfiecaturday http://t.co/80iwVheOSo",180,10,1485,1030,4790
8673,"RT @pipsaleena: Mä just nyt. Festarit onnistuneesti ohi, lystiä oli #selfie #kiitosjaanteeks http://t.co/EyOk6wIMEl",181,181,235,479,2487
3076,"RT @AlexMTU101: #Selfie @camerondallas ✌️📷 http://t.co/1ZTRmowFdX",182,10,511,971,639
5623,"I could not miss this #selfie opportunity 🐶 #bonedogs #hendrixthehoodrat http://t.co/C9gbBnIesz",183,10,20,73,41
253,"So first picture on twitter I guess? #selfie #losertweet http://t.co/ZufKHsoeaw",184,10,111,253,218
38007,"#kisses #selfie #myothertwoareasleep http://t.co/JLyIjSoccd",185,1,573,983,2761
2569,"RT @justinbieber: .@imforbieber smile is right  http://t.co/6bMxs2YTaI #selfie",186,186,955,1831,6667
10856,"RT @Autotask: Great Partner from Belgium, Marc De Swaef stopped by the Autotask booth for a quick #Selfie at #WPC2014! http://t.co/UFGp18xI…",187,187,124,176,134
37790,"#SeaverSelfie? Have we found the original #ASG #selfie? You have to see this pic of Tom Terrific &amp; Teddy Ballgame &gt;&gt; http://t.co/bEKBkNuKHz",188,188,276866,922,21796
1285,"RT @KylieJenner: it's not her middle finger guys. Fooled you.  http://t.co/S9oa1RL7ot #selfie http://t.co/626cXoRcvf",189,10,32,139,457
38740,"Gettin my tan on. On my balcony lol #balcony #bum #tanning #selfie #summer http://t.co/5SGyF6LkWd",190,31,265,632,6461
37812,"#Selfie con estos pequeños aficionados de #LaSele http://t.co/0JGF7tgPno",191,10,296391,516,2608
39841,"🍭🍭  #selfie #selfiesunday #blackhair #glasses #hematite http://t.co/zvELAn7MaW",192,192,855,264,22350
39162," The Public Profile of An American Girl - Cool Hunting  whoa. #selfiegang http://t.co/6MeTbWu5SX",193,193,339,443,12198
38346,"Kurt Cobain and courtneylove Made the #Selfie Cool Before we Did! #SeattleStyleSelfie http://t.co/IZpO21rmXt",194,194,27510,5829,12758
37899,"If you can pack this many selfies on your phone, we can pack the full 7UP flavor into only 10 calories. #selfie http://t.co/tL4jFmY0d5",195,10,46073,4563,5788
38174,"Embrace Presents Bassjackers w/ Joe Ghost Thursday, Aug 14 at @the_hoxton! TICKETS: http://t.co/DhaxOUs6ir #SELFIE",196,76,6494,512,7201
7448,"FREEDOM!! Videoselfie 😊  #jayhardway #mikehawkins #freedom #outsoon #spinninrecords #selfie http://t.co/LbU5vjIIAH",197,10,13292,304,9753
38000,"💖RT @MeekaOnstead: #1923 #burbonburlesque #hollymadison #selfie ...seriously love my job! ❤️💼 come check out the… http://t.co/nmg18ulxqW",198,198,1364018,249,28989
38067,"Smileeeeee!!!! 😁😆😂😬😃😝 #bloomingdale #selfie #sjrm http://t.co/OlqPh7O4tL",199,10,63804,264,8674
4132,"“@ajprovoyeur: Burnnnnn out #selfies 😎🍁✌️ http://t.co/iXEnPZZwQ7”😍😚😛😍😚😛😍😚😛😍😚😛💜",200,10,416,361,28148
38098,"#selfie #trailer http://t.co/aW6Xq96Ix1",201,7,30933,123,3355
38363,"Lol the iPhone sucks lol .... Cuddling with my boop #deuce #selfie #bulldog #englishbulldog http://t.co/7iQPIpFpAG",202,1,1435,1296,8564
37962,"Post Workout #Selfies -- Guess The Sweaty Stars! http://t.co/IjrRgZomTP",203,1,2745044,892,63253
38085,"Good Monday morning!😃 #selfie #dashie http://t.co/qNxDzc9ili",204,204,369946,5134,15154
38836,"#selfie #posing #happy #me #nightout http://t.co/eGa3Au6ULU",205,205,545,1997,5718
5802,"Crap ton of selfies commin at cha!!!! #selfie #braata #busstop #shipoffoolz  #toomanyhashtags #beer… http://t.co/C0DBDYFa2F",206,206,104,975,80
38376,"@DawnaKRogers for realz tho. Epic #SelfieFail",207,207,641,753,7064
38795,"#selfie for @UDontKnowMe92 in my new Pepper Tank Top. XD http://t.co/wUcyRNHv6H",208,208,239,220,6510
38248,"#letmetakeaselfie#lol#selfietime http://t.co/4mE070w6Ov",209,209,235,957,835
37742,"I just woke up to my mother and her sister yelling  let's take a #selfie  - what is this world coming to?",210,210,496,154,650
